鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易年月日,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-隔間,有無管理組織,總價元,車位類別,電梯
15,3,26.21,1121210,10,25,3,2,7,811222.0,135.24,3.0,有,1,9500000,5,1
15,3,6.69,1100111,45,21,1,7,7,1121017.0,86.3,,無,0,4080000,6,1
6,3,11.49,1121129,29,17,1,7,5,1041105.0,159.7,3.0,有,0,11600000,5,1
15,3,6.69,1080722,44,21,1,7,7,1121017.0,86.3,,無,0,4220000,6,1
6,2,24.45,1121214,31,24,2,2,7,720817.0,98.13,3.0,有,1,5680000,0,2
6,2,76.32,1121221,10,22,4,1,7,810613.0,235.57,4.0,有,1,14500000,0,2
6,2,66.0,1121201,10,12,4,2,7,620701.0,99.84,3.0,有,1,6650000,0,2
15,2,78.5,1121206,10,23,4,7,5,931011.0,177.23,4.0,有,1,17200000,0,2
6,2,86.0,1121110,10,22,4,1,7,681225.0,168.88,3.0,有,1,6000000,0,2
2,2,28.39,1121214,31,23,2,2,7,720303.0,62.39,2.0,有,1,4880000,0,2
6,3,34.0,1121227,20,7,1,7,5,1120501.0,166.95,3.0,有,0,22000000,5,1
2,2,7.56,1130102,13,3,1,7,5,950713.0,38.13,1.0,有,0,4000000,0,1
15,2,2.39,1130102,45,5,1,2,7,831216.0,29.05,1.0,有,0,1900000,0,1
15,3,8.76,1120730,14,15,1,7,7,1121108.0,92.72,2.0,有,0,8080000,6,1
15,3,8.92,1090622,40,15,1,7,7,1121108.0,94.0,0.0,有,0,5750000,6,1
15,3,8.68,1081213,36,15,1,7,7,1121108.0,91.88,0.0,有,0,5490000,6,1
6,2,82.19,1121211,10,22,4,1,7,820216.0,167.17,3.0,有,1,13380000,0,2
15,3,30.13,1121211,10,5,1,1,7,850919.0,304.18,4.0,有,0,20000000,5,1
6,3,32.64,1121110,46,6,1,7,5,1120411.0,171.63,3.0,有,0,17060000,5,1
15,2,7.39,1121207,39,19,1,7,7,870105.0,103.86,3.0,有,0,6300000,0,1
15,3,10.66,1091113,45,15,1,7,7,1121108.0,117.79,0.0,有,0,7950000,6,1
2,2,3.54,1130102,11,2,3,4,7,691203.0,28.69,,無,0,1050000,0,1
15,3,19.72,1121213,44,6,1,7,5,1021225.0,161.6,3.0,有,0,10000000,5,1
15,3,14.29,1130112,32,5,1,2,7,870915.0,139.62,3.0,有,0,11200000,5,1
2,2,112.19,1130115,10,22,4,2,2,550000.0,102.97,5.0,有,1,8000000,0,2
6,3,18.29,1121214,14,15,1,7,5,1090109.0,265.38,3.0,有,0,21500000,5,1
15,3,15.33,1121209,14,15,1,7,5,1101213.0,162.99,3.0,有,0,15700000,5,1
15,3,13.19,1090102,29,21,1,7,7,1121017.0,173.44,3.0,有,0,9160000,5,1
15,3,6.69,1080714,37,21,1,7,7,1121017.0,86.52,,無,0,4160000,6,1
15,3,11.66,1120902,30,15,1,7,5,1101213.0,124.58,1.0,有,0,11350000,5,1
15,3,11.7,1071016,45,21,1,7,7,1121017.0,152.98,3.0,有,0,7560000,5,1
2,3,25.5,1121017,14,20,1,7,5,1091029.0,274.0,3.0,有,0,23000000,5,1
15,3,15.72,1060701,28,21,1,7,7,1121017.0,200.69,2.0,有,0,13030000,5,1
2,0,17.15,1121218,10,29,0,0,1,,,,無,1,2076000,0,0
6,3,25.84,1121202,35,27,3,2,7,831013.0,126.89,3.0,有,0,6680000,1,1
2,2,58.34,1121219,10,12,4,1,1,721125.0,85.92,3.0,有,1,14500000,0,2
2,0,77.84,1121219,10,29,0,0,1,,,,無,1,10500000,0,0
15,2,29.79,1121222,10,26,3,1,7,840711.0,143.45,2.0,有,0,6000000,0,1
6,2,16.66,1121219,36,10,1,2,7,840912.0,114.71,4.0,有,0,8000000,0,1
15,3,9.67,1060818,21,21,1,7,7,1121017.0,127.33,2.0,有,0,5500000,5,1
15,3,13.47,1121126,13,6,1,7,5,950822.0,138.04,2.0,有,0,10000000,5,1
2,2,3.06,1130106,40,4,1,2,7,840104.0,31.96,1.0,有,0,2100000,0,1
6,2,55.02,1121227,10,12,4,2,2,641006.0,74.34,3.0,有,1,10880000,0,2
6,0,19.98,1130109,10,29,0,0,1,,,,無,1,1000000,0,0
15,2,417.22,1130119,10,23,4,7,5,950516.0,463.9,6.0,有,0,42500000,0,2
6,2,142.63,1121225,10,23,4,2,7,821116.0,346.83,5.0,有,0,17000000,0,2
2,2,13.7,1121225,32,28,2,2,7,711207.0,113.27,2.0,有,1,6192000,0,2
2,2,9.13,1121126,46,28,3,2,7,740822.0,119.24,3.0,有,0,5550000,0,1
6,2,53.0,1121229,10,12,4,2,2,620103.0,82.87,6.0,有,1,7300000,0,2
6,2,11.88,1130103,46,5,1,7,5,1000908.0,63.8,1.0,有,0,7116800,0,1
6,0,48.34,1121218,10,29,0,0,1,,,,無,1,4374000,0,0
15,3,14.69,1121212,33,15,1,7,5,1101213.0,156.42,3.0,有,0,15800000,5,1
6,2,120.08,1130102,10,12,4,2,7,751120.0,160.58,5.0,有,1,18500000,0,2
6,2,87.33,1121218,10,23,4,2,5,931230.0,197.7,5.0,有,1,17000000,0,2
6,2,78.0,1121226,10,12,4,2,2,621210.0,127.27,6.0,有,1,15800000,0,2
15,3,17.7,1071222,26,21,1,7,7,1121017.0,231.24,2.0,有,0,13700000,5,1
2,2,6.17,1130111,10,29,3,0,1,,,1.0,有,0,3000000,0,0
6,0,82.03,1130104,10,29,0,0,1,,,,無,1,3550000,0,0
15,3,20.68,1070212,43,21,1,7,7,1121017.0,263.16,3.0,有,0,18000000,5,1
15,3,22.66,1081125,26,21,1,7,7,1121017.0,293.71,3.0,有,0,20520000,5,1
15,3,20.68,1100705,22,21,1,7,7,1121017.0,263.16,3.0,有,0,23500000,5,1
15,3,9.67,1080613,40,21,1,7,7,1121017.0,127.33,2.0,有,0,5160000,5,1
15,3,13.19,1070409,46,21,1,7,7,1121017.0,173.44,3.0,有,0,7960000,5,1
15,3,13.19,1070421,41,21,1,7,7,1121017.0,173.44,3.0,有,0,8490000,5,1
2,3,9.52,1130102,40,15,1,7,5,1120323.0,114.62,2.0,有,0,12500000,5,1
6,2,1.58,1130114,10,29,4,0,1,,,,無,1,70000,0,0
2,2,29.67,1130111,10,1,4,2,5,40101.0,28.2,,無,1,4000000,0,2
6,3,29.46,1121218,20,2,3,7,7,930830.0,136.8,3.0,有,0,14500000,5,1
2,2,30.7,1121218,46,24,3,7,5,1110119.0,77.82,2.0,有,0,8180000,0,1
15,3,32.08,1121205,10,25,3,2,7,791228.0,174.23,3.0,有,1,9500000,5,1
15,2,197.0,1121225,10,23,4,2,5,931104.0,361.96,5.0,有,1,32500000,0,2
6,3,31.81,1121226,33,5,1,7,7,911227.0,140.86,3.0,有,0,8700000,5,1
6,0,143.08,1130123,10,29,0,0,1,,,,無,1,14200000,0,0
6,0,418.72,1121201,10,29,0,0,1,,,,無,1,25000000,0,0
15,3,37.59,1121222,10,17,1,7,5,1100413.0,276.26,,無,0,41880000,5,1
6,3,21.87,1121214,29,18,1,7,5,1070411.0,271.25,2.0,有,0,27200000,5,1
15,3,15.91,1130124,32,25,3,2,7,840630.0,100.14,3.0,有,0,7000000,5,1
15,2,6.37,1130111,20,5,1,2,7,841024.0,73.74,2.0,有,0,4200000,0,1
15,3,12.03,1130109,21,19,1,7,5,1060124.0,156.74,2.0,有,0,12880000,5,1
2,2,73.42,1130104,10,12,4,2,2,590812.0,82.26,5.0,有,1,7500000,0,2
2,2,60.79,1130104,10,12,4,2,2,600710.0,77.63,6.0,有,1,6500000,0,2
2,3,23.76,1121231,32,26,3,2,7,791215.0,139.43,3.0,有,0,8100000,1,1
15,2,7.09,1130103,32,4,1,2,7,800531.0,70.66,2.0,有,0,4100000,0,1
15,3,11.97,1130111,36,19,1,7,5,1060124.0,156.78,3.0,有,0,10700000,5,1
15,3,24.2,1121211,10,25,3,2,7,820121.0,123.34,3.0,有,0,5750000,4,1
15,0,403.08,1130109,10,29,0,0,1,,,,無,1,53000000,0,0
6,0,5.86,1130126,10,29,0,0,1,,,,無,1,332206,0,0
2,2,60.8,1130125,10,22,4,2,7,650426.0,126.65,6.0,有,1,11700000,0,2
6,2,28.64,1121226,35,4,1,4,7,800123.0,320.54,10.0,有,0,10000000,0,1
15,3,9.12,1100320,21,21,1,7,7,1121017.0,120.05,,無,0,6550000,5,1
15,3,14.69,1121224,13,15,1,7,5,1101213.0,156.42,3.0,有,0,15800000,5,1
15,3,10.93,1121214,21,15,1,7,5,1101213.0,116.64,0.0,有,0,10560000,6,1
15,2,8.63,1121224,36,15,1,7,5,1101213.0,92.13,3.0,有,0,10300000,0,1
6,0,191.38,1130129,10,29,0,0,1,,,,無,1,12332303,0,0
15,3,14.74,1120923,32,15,1,7,5,1101213.0,156.99,3.0,有,0,16100000,5,1
15,3,8.38,1121223,41,10,1,7,5,1100503.0,95.66,2.0,有,0,9000000,6,1
15,2,14.14,1121231,31,2,3,2,7,820701.0,122.2,3.0,有,0,2400000,0,1
15,3,11.48,1130102,31,2,3,2,7,820701.0,116.47,2.0,有,0,2400000,5,1
2,2,16.65,1130116,46,26,3,2,7,701219.0,86.95,3.0,有,0,5530000,0,1
2,3,29.76,1121216,11,24,2,2,7,751218.0,158.17,3.0,有,0,9380000,5,2
2,2,50.29,1130113,10,12,4,2,2,640213.0,85.51,3.0,有,1,5500000,0,2
15,3,6.69,1080618,21,21,1,7,7,1121017.0,86.47,,無,0,4460000,6,1
15,2,76.47,1120820,10,24,4,7,5,950523.0,230.95,5.0,有,1,18500000,0,2
15,2,6.63,1130110,33,4,1,2,7,840311.0,98.67,3.0,有,0,7500000,0,1
15,3,18.48,1121126,35,27,3,2,7,821215.0,136.0,3.0,有,0,7500000,5,1
15,2,103.0,1121225,10,22,4,1,7,790612.0,217.22,6.0,有,1,16200000,0,2
15,2,17.72,1121213,10,6,1,7,5,1021125.0,121.21,,無,0,9000000,0,1
6,0,10.15,1130122,10,29,0,0,1,,,,無,1,1000000,0,0
15,3,6.81,1121127,38,6,1,7,7,960719.0,100.61,1.0,有,0,7600000,5,1
2,2,2.95,1120927,14,24,3,7,7,870706.0,32.77,1.0,有,1,3310000,0,1
2,2,2.95,1120927,14,24,3,7,7,870706.0,32.77,1.0,有,1,3310000,0,1
2,2,9.07,1120927,14,24,3,7,7,870706.0,32.72,1.0,有,1,3310000,0,1
2,2,9.07,1120926,14,24,3,7,7,870706.0,32.3,1.0,有,1,3300000,0,1
2,2,9.07,1120927,14,24,3,7,7,870706.0,32.3,1.0,有,1,3280000,0,1
2,2,9.07,1120921,14,24,3,7,7,870706.0,32.3,1.0,有,1,3280000,0,1
2,2,9.07,1120921,31,24,3,7,7,870706.0,32.94,1.0,有,1,3290000,0,1
2,2,9.34,1120921,31,24,3,7,7,870706.0,34.07,1.0,有,1,3370000,0,1
2,2,6.26,1120927,32,24,3,2,7,870706.0,33.44,1.0,有,1,3610000,0,1
2,2,2.95,1120921,32,24,3,7,7,870706.0,32.77,1.0,有,1,3370000,0,1
2,2,16.63,1120927,32,24,3,7,7,870706.0,65.88,2.0,有,1,6780000,0,1
2,2,9.95,1120921,32,24,3,7,7,870706.0,39.1,1.0,有,1,3890000,0,1
2,2,16.68,1120921,32,24,3,7,7,870706.0,67.61,2.0,有,1,6950000,0,1
2,2,4.44,1120926,32,24,3,7,7,870706.0,32.3,1.0,有,1,3340000,0,1
15,3,34.33,1130102,10,4,1,4,7,830914.0,249.82,2.0,有,0,12630000,5,1
2,2,2.95,1120921,46,24,3,7,7,870706.0,32.77,1.0,有,1,3350000,0,1
2,2,2.95,1120921,46,24,3,7,7,870706.0,32.88,1.0,有,1,3340000,0,1
2,2,9.95,1120921,46,24,3,7,7,870706.0,39.1,1.0,有,1,3890000,0,1
2,2,9.07,1120927,46,24,3,7,7,870706.0,32.72,1.0,有,1,3330000,0,1
2,2,9.07,1120921,46,24,3,7,7,870706.0,32.3,1.0,有,1,3300000,0,1
2,2,9.07,1120921,46,24,3,7,7,870706.0,32.3,1.0,有,1,3440000,0,1
2,2,4.44,1120927,46,24,3,7,7,870706.0,32.3,1.0,有,1,3440000,0,1
6,2,26.97,1130111,32,24,2,2,7,750912.0,126.14,3.0,有,1,4500000,0,2
15,0,102.0,1121216,10,29,0,0,1,,,,無,1,9200000,0,0
6,2,84.42,1121229,10,12,4,2,7,740307.0,122.4,4.0,有,1,11000000,0,2
6,2,45.0,1130125,10,12,4,2,2,631106.0,73.8,3.0,有,1,3730000,0,2
15,3,16.87,1130130,46,25,3,2,7,830714.0,106.97,2.0,有,0,6200000,5,1
6,3,22.95,1130114,31,2,3,7,5,941213.0,95.47,2.0,有,0,8000000,5,1
6,2,152.19,1130102,10,12,4,2,2,701103.0,92.69,3.0,有,1,9700000,0,2
6,2,84.0,1121213,10,23,4,1,7,701228.0,180.16,4.0,有,1,11760000,0,2
6,0,137.57,1130131,10,29,0,0,1,,,,無,1,4176907,0,0
2,0,32.78,1130129,10,29,0,0,1,,,,無,1,1400000,0,0
15,3,8.53,1130115,39,19,1,7,5,1060124.0,115.36,3.0,有,0,7600000,5,1
15,3,12.3,1130115,39,19,1,7,5,1060124.0,159.93,3.0,有,0,10500000,5,1
15,3,51.67,1121203,42,18,1,7,5,1060323.0,569.15,2.0,有,0,67000000,5,1
2,2,13.44,1130203,32,3,1,7,5,950713.0,67.35,1.0,有,0,7800000,0,1
6,2,8.91,1121228,38,17,1,7,5,1041105.0,125.58,3.0,有,0,9700000,0,1
15,3,8.03,1121110,20,10,1,7,5,1100503.0,90.87,2.0,有,0,8100000,6,1
2,2,3.66,1130128,14,26,3,2,7,810421.0,23.99,1.0,有,0,1500000,0,1
15,3,26.63,1121130,32,27,3,2,7,830510.0,148.07,2.0,有,0,8500000,6,1
2,3,30.81,1130111,43,17,1,7,5,1051104.0,368.02,3.0,有,0,34000000,5,1
6,2,36.2,1121227,10,29,4,0,1,,,4.0,有,1,2900000,0,0
6,2,200.0,1130109,10,12,4,2,2,601229.0,238.78,7.0,有,1,23500000,0,2
15,3,8.86,1121117,30,16,1,7,5,1081217.0,103.63,2.0,有,0,10000000,6,1
2,0,39.67,1130201,10,29,0,0,1,,,,無,1,2400000,0,0
2,2,2.86,1130130,20,4,1,2,7,850725.0,28.65,1.0,有,0,2000000,0,1
15,2,6.48,1130113,10,29,1,0,1,,,3.0,有,0,2060000,0,0
2,3,26.42,1130205,14,18,1,7,5,1060817.0,275.75,3.0,有,0,23000000,5,1
6,2,74.7,1121231,10,23,4,7,7,871012.0,207.14,4.0,有,1,7000000,0,2
2,2,2.55,1130125,38,5,1,7,7,850821.0,29.71,1.0,有,0,2200000,0,1
6,2,76.0,1130111,10,12,4,2,2,600430.0,88.84,6.0,有,1,6860000,0,2
2,0,90.7,1120319,10,29,0,0,1,,,,無,1,18108000,0,0
6,2,81.02,1130103,10,12,4,1,2,720404.0,112.47,4.0,有,1,6280000,0,2
6,2,21.18,1121227,31,24,2,2,7,740311.0,79.88,3.0,有,1,4160000,0,2
15,3,29.93,1130109,10,25,3,1,7,820107.0,163.81,3.0,有,0,12200000,5,1
15,3,12.03,1130206,42,19,1,7,5,1060124.0,156.72,3.0,有,0,10180000,5,1
6,2,45.0,1130120,10,1,4,2,4,480000.0,34.6,2.0,有,1,2800000,0,2
6,3,19.65,1130206,38,6,1,7,5,1060119.0,153.35,3.0,有,0,11300000,5,1
15,2,5.55,1121230,32,15,1,2,7,861021.0,80.88,3.0,有,0,5700000,0,1
6,2,67.05,1120823,10,23,4,1,7,740520.0,255.63,4.0,有,1,16000000,0,2
6,2,36.75,1130121,10,12,4,2,2,581110.0,58.73,3.0,有,1,2640000,0,2
6,2,92.0,1130206,10,22,4,2,5,1110923.0,152.21,3.0,有,1,12600000,0,2
6,3,33.36,1130204,14,7,1,7,5,1120501.0,164.26,3.0,有,0,21300000,5,1
15,3,14.62,1091227,36,15,1,7,7,1121108.0,153.09,0.0,有,0,11160000,5,1
15,3,9.91,1110310,37,15,1,7,7,1121108.0,104.61,0.0,有,0,6450000,6,1
15,3,8.92,1100714,33,15,1,7,7,1121108.0,93.74,0.0,有,0,6680000,6,1
15,3,7.71,1130121,20,19,1,2,7,870105.0,129.97,3.0,有,0,7550000,6,1
15,3,16.29,1130116,33,28,3,2,7,830330.0,120.48,3.0,有,0,7700000,5,1
15,3,15.72,1060805,30,21,1,7,7,1121017.0,200.69,2.0,有,0,12450000,5,1
15,3,9.87,1061012,29,21,1,7,7,1121017.0,130.05,2.0,有,0,5480000,5,1
15,3,9.87,1061009,24,21,1,7,7,1121017.0,130.05,2.0,有,0,5620000,5,1
15,3,8.13,1090504,20,21,1,7,7,1121017.0,103.78,,無,0,5530000,6,1
15,3,6.69,1070211,38,21,1,7,7,1121017.0,86.47,,無,0,4230000,6,1
15,3,6.69,1080625,25,21,1,7,7,1121017.0,86.47,,無,0,4460000,6,1
15,3,6.84,1060705,36,21,1,7,7,1121017.0,88.4,,無,0,4280000,6,1
15,3,8.13,1090828,43,21,1,7,7,1121017.0,103.78,,無,0,6000000,6,1
15,3,8.13,1090723,38,21,1,7,7,1121017.0,103.78,,無,0,5900000,6,1
15,3,9.67,1060701,42,21,1,7,7,1121017.0,127.33,2.0,有,0,5300000,5,1
15,3,9.67,1060705,36,21,1,7,7,1121017.0,127.33,2.0,有,0,5330000,5,1
15,3,13.19,1070116,39,21,1,7,7,1121017.0,173.44,3.0,有,0,8800000,5,1
6,3,31.38,1121214,32,3,1,7,7,930521.0,143.19,3.0,有,0,9200000,5,1
15,3,13.19,1080815,44,21,1,7,7,1121017.0,173.44,3.0,有,0,8430000,5,1
6,2,6.39,1121225,45,4,1,2,7,711012.0,63.54,2.0,有,0,5398000,0,1
15,3,15.33,1121126,40,15,1,7,5,1101213.0,162.99,0.0,有,0,14700000,5,1
6,2,40.35,1121125,32,24,2,2,7,731212.0,132.03,6.0,有,1,4100000,0,2
6,2,5.07,1121228,44,10,1,2,7,840912.0,33.82,1.0,有,0,2500000,0,1
6,0,367.73,1121229,10,29,0,0,1,,,,無,1,38880000,0,0
2,2,7.98,1121211,14,26,3,2,7,661202.0,37.45,1.0,有,1,2400000,0,1
2,2,106.1,1121214,10,23,4,7,5,940120.0,274.82,5.0,有,1,18200000,0,2
15,3,17.15,1121127,14,14,1,7,7,960815.0,236.76,3.0,有,0,19000000,5,1
15,2,9.81,1130108,36,13,1,2,7,871121.0,120.36,3.0,有,0,7000000,0,1
6,0,80.0,1121122,10,29,0,0,1,,,,無,1,15500000,0,0
15,3,16.29,1130115,32,15,1,7,5,1101213.0,173.53,3.0,有,0,15880000,5,1
6,2,5.23,1121218,32,24,3,2,7,791201.0,26.84,1.0,有,0,1580000,0,1
2,2,62.03,1121212,10,12,4,1,7,790328.0,57.36,4.0,有,1,10700000,0,2
15,3,8.68,1100430,45,15,1,7,7,1121108.0,91.86,0.0,有,0,6450000,6,1
15,3,8.92,1090622,36,15,1,7,7,1121108.0,94.0,0.0,有,0,5750000,6,1
15,3,12.97,1091220,41,15,1,7,7,1121108.0,135.62,0.0,有,0,10150000,5,1
15,3,8.92,1090622,41,15,1,7,7,1121108.0,93.95,0.0,有,0,5750000,6,1
15,3,8.68,1081211,43,15,1,7,7,1121108.0,91.88,0.0,有,0,5490000,6,1
15,3,8.92,1090622,37,15,1,7,7,1121108.0,94.0,0.0,有,0,5750000,6,1
15,3,14.62,1091224,42,15,1,7,7,1121108.0,153.09,0.0,有,0,11600000,5,1
6,3,100.67,1121208,10,23,4,2,7,790421.0,226.21,4.0,有,0,16000000,5,2
6,3,11.15,1130202,29,17,1,7,5,1041105.0,156.01,3.0,有,0,12000000,5,1
6,2,79.5,1121111,10,22,4,1,7,821228.0,249.48,5.0,有,0,15560000,0,2
2,0,3.51,1130124,10,29,0,0,1,,,,無,1,1060600,0,0
2,0,70.11,1130118,10,29,0,0,1,,,,無,1,5600000,0,0
15,2,97.52,1130116,10,24,4,7,5,931230.0,239.39,4.0,有,1,21580000,0,2
2,2,56.24,1130216,10,12,4,2,2,610220.0,107.5,3.0,有,1,8600000,0,2
6,1,,1130120,10,23,4,7,5,1101026.0,202.25,4.0,有,1,14800000,0,2
15,3,20.96,1130102,32,27,3,2,7,830510.0,116.9,2.0,有,0,6380000,6,1
6,0,210.25,1130131,10,29,0,0,1,,,,無,1,10711406,0,0
15,2,4.34,1121221,35,5,1,2,7,841024.0,61.52,1.0,有,0,2880000,0,1
15,2,8.29,1121212,35,17,1,2,7,840530.0,115.35,3.0,有,0,8250000,0,1
2,2,65.2,1130103,10,12,4,2,2,650511.0,85.08,6.0,有,1,9000000,0,2
15,3,26.08,1121228,13,11,1,7,5,1040825.0,296.48,3.0,有,0,28150000,5,1
15,3,13.55,1130108,44,6,1,7,7,880622.0,139.5,3.0,有,0,10350000,5,1
15,3,15.28,1130114,28,20,1,7,5,1051109.0,204.71,4.0,有,0,14300000,5,1
2,2,5.61,1130108,32,25,3,2,7,830301.0,30.43,1.0,有,0,1950000,0,1
6,3,14.99,1130108,44,6,1,7,7,990406.0,112.36,2.0,有,0,10000000,5,1
2,0,7.83,1130106,10,29,0,0,1,,,,無,1,285000,0,0
2,3,20.52,1130110,37,13,1,7,5,1070531.0,189.54,4.0,有,0,17300000,5,1
15,2,133.6,1130122,10,24,4,2,7,960328.0,383.39,5.0,有,1,35600000,0,2
6,3,20.29,1121215,36,7,1,7,5,1120411.0,115.89,2.0,有,0,13300000,5,1
6,2,11.59,1130205,20,10,1,2,7,840912.0,78.7,1.0,有,0,5900000,0,1
15,3,6.69,1070106,14,21,1,7,7,1121017.0,86.3,,無,0,3870000,6,1
15,3,8.68,1110723,43,15,1,7,7,1121108.0,91.59,0.0,有,0,7800000,6,1
15,3,9.91,1081119,20,15,1,7,7,1121108.0,104.61,0.0,有,0,6580000,6,1
15,3,10.66,1081122,36,15,1,7,7,1121108.0,112.02,0.0,有,0,7400000,5,1
15,3,10.66,1090118,44,15,1,7,7,1121108.0,112.02,0.0,有,0,6880000,5,1
15,3,9.91,1090527,42,15,1,7,7,1121108.0,104.61,0.0,有,0,6700000,6,1
15,3,10.66,1100327,30,15,1,7,7,1121108.0,112.02,0.0,有,0,8450000,5,1
15,2,19.99,1130218,46,6,1,7,7,890822.0,108.91,3.0,有,0,7500000,0,1
15,3,8.76,1111204,35,15,1,7,7,1121108.0,92.41,2.0,有,0,8280000,6,1
15,3,8.68,1090616,33,15,1,7,7,1121108.0,91.59,0.0,有,0,5630000,6,1
2,2,41.83,1121225,46,3,1,4,7,791229.0,411.87,,無,0,9000000,0,1
15,3,33.56,1130202,14,3,1,7,5,1091204.0,203.9,3.0,有,0,18000000,3,1
6,2,40.96,1130113,10,3,1,7,7,911115.0,162.46,2.0,有,1,10650000,0,1
2,2,31.95,1130107,46,25,3,2,7,770129.0,149.85,5.0,有,0,9700000,0,1
2,2,3.78,1130202,46,26,3,2,7,800720.0,24.86,1.0,有,0,1700000,0,1
15,3,8.92,1090622,36,15,1,7,7,1121108.0,94.0,0.0,有,0,5750000,6,1
2,2,5.47,1130125,46,24,3,2,7,790115.0,25.67,1.0,有,1,1325000,0,1
6,0,60.0,1080125,10,29,0,0,1,,,,無,1,1800000,0,0
6,2,98.31,1121119,10,24,4,7,7,960528.0,244.21,5.0,有,1,31800000,0,2
2,0,31.05,1121127,10,29,0,0,1,,,,無,1,2900000,0,0
2,0,73.2,1121206,10,29,0,0,1,,,,無,1,5860000,0,0
15,3,24.6,1130103,10,19,1,7,5,1060124.0,150.47,,無,0,20000000,5,1
15,3,12.03,1130203,41,19,1,7,5,1060124.0,156.72,3.0,有,0,11000000,5,1
2,0,62.11,1121127,10,29,0,0,1,,,,無,1,4900000,0,0
2,2,464.85,1121104,10,1,4,5,5,580926.0,355.66,7.0,有,1,51000000,0,2
6,3,36.42,1130205,10,27,3,7,7,851009.0,146.53,3.0,有,0,10500000,5,1
6,0,112.14,1130103,10,29,0,0,1,,,,無,1,3695624,0,0
15,3,39.16,1130220,10,24,3,7,7,840426.0,157.02,3.0,有,0,3240000,5,1
6,2,70.0,1120918,10,12,4,2,2,670128.0,86.6,3.0,有,1,6000000,0,2
2,3,14.09,1130128,20,2,3,2,7,811215.0,157.67,3.0,有,0,7800000,3,1
2,2,23.69,1121017,13,26,3,2,7,701231.0,127.59,3.0,有,1,7060000,0,1
15,3,8.67,1130215,44,19,1,2,7,870105.0,143.96,3.0,有,0,8800000,6,1
6,0,13.05,1130114,10,29,0,0,1,,,,無,1,500000,0,0
6,2,92.45,1130217,10,22,4,2,7,830316.0,189.0,5.0,有,1,13990000,0,2
6,1,,1130112,10,22,4,1,7,700604.0,148.79,5.0,有,1,6300000,0,2
2,0,34.09,1121130,10,29,0,0,1,,,,無,1,4100000,0,0
2,0,34.09,1130104,10,29,0,0,1,,,,無,1,4100000,0,0
6,2,34.05,1121125,31,23,2,2,7,680319.0,91.65,2.0,有,1,4880000,0,2
6,3,28.67,1130105,45,6,1,7,5,1120411.0,153.29,3.0,有,0,18980000,5,1
2,2,10.77,1130208,35,26,3,2,7,851204.0,80.81,2.0,有,0,5450000,0,1
2,3,21.38,1130221,35,7,1,4,7,820511.0,282.15,0.0,有,0,10500000,4,1
15,2,65.0,1121231,10,12,4,2,2,681123.0,94.7,5.0,有,1,2811200,0,2
2,2,7.76,1130123,46,28,3,2,7,740822.0,93.43,3.0,有,1,5500000,0,1
2,2,13.09,1130117,46,3,1,2,7,770702.0,113.76,3.0,有,0,6600000,0,1
6,3,28.67,1130104,44,6,1,7,5,1120411.0,153.29,3.0,有,0,16960000,5,1
15,3,14.69,1121230,31,15,1,7,5,1101213.0,156.38,0.0,有,0,15400000,5,1
15,2,4.21,1130201,46,4,1,2,7,840207.0,39.82,1.0,有,0,2400000,0,1
6,3,13.6,1130117,43,16,1,7,7,890406.0,173.97,3.0,有,0,13000000,5,1
15,2,18.0,1130110,10,3,1,1,7,830512.0,198.68,2.0,有,0,14800000,0,1
2,2,6.54,1130201,10,29,4,0,1,,,3.0,有,1,2400000,0,0
6,2,15.21,1130214,40,10,1,2,7,840912.0,105.25,3.0,有,0,7400000,0,1
2,2,46.94,1130120,10,29,4,0,1,,,4.0,有,1,6800000,0,0
15,0,19.15,1130131,10,29,0,0,1,,,,無,1,2910425,0,0
6,2,11.02,1121226,13,4,1,2,7,701228.0,91.87,2.0,有,0,5900000,0,1
6,3,24.77,1121119,20,6,1,7,5,1100623.0,141.67,3.0,有,0,17800000,5,1
2,2,2.93,1130202,35,27,3,2,7,811209.0,27.37,1.0,有,1,1550000,0,1
6,1,,1130125,14,24,2,2,7,710120.0,124.17,3.0,有,1,2500000,0,2
15,2,108.0,1130131,10,29,4,0,1,,,,無,1,13721400,0,0
15,3,13.78,1130124,40,6,1,7,5,1021225.0,122.29,3.0,有,0,8500000,5,1
2,3,25.55,1121115,29,20,1,7,5,1091029.0,302.28,3.0,有,0,32000000,5,1
15,3,17.15,1130128,41,9,1,2,7,850907.0,181.54,4.0,有,0,10200000,5,1
6,2,120.5,1130125,10,23,4,2,5,1010112.0,252.0,5.0,有,1,28180000,0,2
15,0,0.93,1120815,10,29,0,0,1,,,,無,1,50000,0,0
6,0,56.6,1130223,10,29,0,0,1,,,,無,1,1177000,0,0
2,2,7.98,1121115,10,24,3,7,7,790410.0,22.57,1.0,有,1,1000000,0,1
15,2,2.55,1130207,40,5,1,2,7,821213.0,36.74,1.0,有,0,2760000,0,1
6,2,3.93,1130224,45,4,1,2,7,711012.0,38.59,1.0,有,0,1800000,0,1
6,2,3.93,1130224,45,4,1,2,7,711012.0,38.71,1.0,有,0,1800000,0,1
