鄉鎮市區,交易標的,土地移轉總面積平方公尺,總樓層數,建物型態,建築完成年月,建物移轉總面積平方公尺,總價元,電梯
6,2,34.05,23,2,680319.0,91.65,4880000,0
6,3,28.67,6,1,1120411.0,153.29,18980000,1
2,2,10.77,26,3,851204.0,80.81,5450000,1
2,3,21.38,7,1,820511.0,282.15,10500000,1
15,2,65.0,12,4,681123.0,94.7,2811200,0
2,2,7.76,28,3,740822.0,93.43,5500000,1
2,2,13.09,3,1,770702.0,113.76,6600000,1
6,3,28.67,6,1,1120411.0,153.29,16960000,1
15,3,14.69,15,1,1101213.0,156.38,15400000,1
15,2,4.21,4,1,840207.0,39.82,2400000,1
6,3,13.6,16,1,890406.0,173.97,13000000,1
15,2,18.0,3,1,830512.0,198.68,14800000,1
6,2,15.21,10,1,840912.0,105.25,7400000,1
6,2,11.02,4,1,701228.0,91.87,5900000,1
6,3,24.77,6,1,1100623.0,141.67,17800000,1
2,2,2.93,27,3,811209.0,27.37,1550000,1
15,3,13.78,6,1,1021225.0,122.29,8500000,1
2,3,25.55,20,1,1091029.0,302.28,32000000,1
15,3,17.15,9,1,850907.0,181.54,10200000,1
6,2,120.5,23,4,1010112.0,252.0,28180000,0
2,2,7.98,24,3,790410.0,22.57,1000000,1
15,2,2.55,5,1,821213.0,36.74,2760000,1
6,2,3.93,4,1,711012.0,38.59,1800000,1
6,2,3.93,4,1,711012.0,38.71,1800000,1
15,2,8.87,20,1,850213.0,148.03,8600000,1
6,2,8.31,6,1,870420.0,64.79,4560000,1
6,2,82.16,23,4,940525.0,236.04,22800000,0
15,3,5.21,21,1,1070921.0,103.58,9380000,1
15,3,13.19,21,1,1121017.0,173.44,9950000,1
15,2,14.66,6,1,890822.0,77.84,6000000,1
6,2,12.44,18,1,840104.0,153.31,9000000,1
6,2,50.01,12,4,600505.0,79.8,5500000,0
6,2,125.0,22,4,960627.0,254.18,23260000,0
6,3,15.21,17,1,1090131.0,164.53,19600000,1
15,3,8.27,4,1,820612.0,130.84,6515000,1
6,2,20.99,24,3,1120829.0,72.3,8550000,1
6,3,32.06,2,3,930329.0,147.06,9880000,1
15,3,6.69,21,1,1121017.0,86.47,4000000,1
6,2,3.06,6,1,731228.0,38.67,900000,1
15,3,21.35,7,1,1100930.0,166.8,13800000,1
6,3,32.06,2,3,930329.0,134.93,8100000,1
15,3,7.69,21,1,1121017.0,98.87,5200000,1
6,2,11.16,6,1,891120.0,103.92,6200000,1
2,2,0.23,3,1,851127.0,38.12,1600000,1
6,2,4.75,6,1,731228.0,58.07,2630000,1
6,2,114.0,12,4,630817.0,72.98,18900000,0
6,2,13.91,4,1,701228.0,112.6,4980000,1
6,3,11.49,17,1,1041105.0,159.7,10700000,1
6,2,5.92,18,1,840104.0,73.37,4430000,1
6,3,15.18,17,1,1090131.0,164.38,18800000,1
15,2,96.0,12,4,760917.0,130.9,6000000,0
6,3,17.93,28,3,1040126.0,95.07,9800000,1
6,3,26.11,7,1,1120411.0,141.41,17500000,1
15,2,36.62,25,3,820612.0,153.85,9700000,1
2,2,33.86,12,4,550000.0,61.12,6400000,0
6,2,8.09,6,1,951001.0,51.48,3250000,1
15,3,13.42,9,1,840729.0,150.74,8200000,1
2,3,12.89,15,1,1120323.0,149.73,16000000,1
2,2,38.24,24,3,751218.0,126.18,13200000,1
6,3,23.96,6,1,980109.0,156.05,14300000,1
6,2,96.0,12,4,630213.0,116.38,12180000,0
6,3,18.29,15,1,1090109.0,208.06,17000000,1
15,2,10.31,27,3,840401.0,57.39,3830000,1
6,2,75.0,22,4,680831.0,109.86,9650000,0
2,2,88.0,12,4,750709.0,130.06,8300000,0
15,3,12.2,21,1,1121017.0,161.6,8880000,1
6,3,8.56,11,1,961227.0,109.11,7200000,1
6,2,41.0,1,4,520000.0,31.78,3800000,0
2,2,134.27,23,4,970425.0,457.34,21000000,0
6,2,15.21,27,3,700923.0,106.61,3850000,1
6,2,79.26,23,4,950721.0,211.93,19300000,0
6,2,72.46,12,4,641006.0,78.07,6300000,0
15,2,7.02,15,1,1121108.0,74.18,6900000,1
6,2,50.0,22,4,660209.0,98.4,4300000,0
15,2,59.72,23,4,1120804.0,150.51,14360000,0
15,2,58.04,23,4,1120804.0,156.06,13800000,0
2,2,146.01,24,4,960205.0,378.72,38000000,0
6,3,27.72,2,3,820511.0,107.85,7500000,1
15,2,91.4,23,4,940826.0,253.6,21300000,0
6,3,33.47,7,1,1120501.0,173.43,22220000,1
15,3,8.92,15,1,1121108.0,94.0,5750000,1
2,2,44.67,24,4,701119.0,183.54,6845521,0
2,3,36.1,18,1,890306.0,479.13,32000000,1
15,3,14.29,14,1,960815.0,185.77,17500000,1
15,3,14.62,15,1,1121108.0,153.09,11380000,1
6,2,18.71,26,3,701216.0,99.44,3400000,1
2,2,5.93,13,1,860127.0,76.06,5000000,1
15,2,10.48,5,1,850919.0,90.52,5800000,1
6,2,31.4,23,3,1120926.0,68.56,7700000,1
6,2,211.52,23,4,1020226.0,476.28,56360000,0
2,2,11.28,5,1,831019.0,119.62,7850000,1
6,2,82.13,23,4,931230.0,194.6,14400000,0
6,2,64.0,12,4,631221.0,85.32,8200000,0
6,3,51.63,7,1,1120501.0,280.91,34970000,1
6,3,26.96,7,1,1120411.0,147.39,17580000,1
6,3,32.32,6,1,920916.0,169.37,12800000,1
15,3,18.39,27,3,830722.0,121.4,10000000,1
2,2,22.96,25,3,820729.0,124.83,8000000,1
15,3,9.81,13,1,871121.0,135.43,8500000,1
15,2,8.49,15,1,861021.0,121.64,7200000,1
6,3,20.99,24,3,1120829.0,125.59,11180000,1
6,2,16.66,10,1,840912.0,117.13,7200000,1
6,2,21.33,26,3,701216.0,80.58,3300000,1
6,3,13.37,6,1,990406.0,102.68,9600000,1
6,3,32.06,2,3,930329.0,146.25,10360000,1
6,2,8.55,6,1,971219.0,76.97,8500000,1
2,3,28.46,18,1,1060817.0,320.83,30760000,1
6,2,5.86,17,1,1041105.0,83.19,7500000,1
15,3,26.05,20,1,1050604.0,173.55,14580000,1
6,2,23.47,24,2,701017.0,89.15,3700000,0
15,3,9.42,15,1,1121108.0,99.26,6300000,1
15,3,10.66,15,1,1121108.0,112.02,7550000,1
15,3,8.76,15,1,1121108.0,92.38,8300000,1
15,3,12.2,21,1,1121017.0,159.7,10060000,1
15,3,12.2,21,1,1121017.0,161.6,9880000,1
15,3,8.76,15,1,1121108.0,92.72,8230000,1
15,3,8.92,15,1,1121108.0,93.74,7700000,1
15,3,8.92,15,1,1121108.0,94.0,7530000,1
15,3,8.68,15,1,1121108.0,91.85,5400000,1
15,3,8.68,15,1,1121108.0,91.85,5850000,1
15,3,9.5,15,1,1121108.0,100.13,8500000,1
15,3,8.92,15,1,1121108.0,93.74,5800000,1
15,3,8.76,15,1,1121108.0,92.72,5680000,1
15,3,8.92,15,1,1121108.0,94.0,7800000,1
15,3,8.92,15,1,1121108.0,94.0,5700000,1
15,3,8.92,15,1,1121108.0,94.0,7850000,1
15,3,12.03,19,1,1060124.0,156.74,10800000,1
2,2,138.13,12,4,611122.0,133.9,13980000,0
6,2,76.65,23,4,1041123.0,199.82,24380000,0
6,2,72.0,12,4,630309.0,94.85,10380000,0
6,3,11.15,17,1,1090131.0,129.33,13680000,1
6,2,90.5,22,4,920819.0,272.46,27180000,0
15,3,23.52,21,1,1070125.0,260.72,23880000,1
6,2,449.16,12,4,1081106.0,511.47,135870000,0
6,2,2.73,4,1,840307.0,30.08,2500000,1
6,3,39.64,24,2,850920.0,1016.97,5950000,0
6,2,120.17,24,4,800208.0,385.23,28900000,0
15,3,8.83,16,1,1081217.0,103.33,8550000,1
2,2,23.35,28,3,800627.0,160.56,8500000,1
15,2,20.66,6,1,890822.0,110.37,7850000,1
15,3,14.62,15,1,1121108.0,153.09,12800000,1
15,3,8.68,15,1,1121108.0,91.85,7220000,1
2,3,27.15,5,1,880716.0,183.23,16000000,1
15,3,11.64,20,1,1051109.0,155.92,12800000,1
6,2,7.24,10,1,840912.0,53.78,4000000,1
6,2,5.07,10,1,840912.0,33.82,2400000,1
2,3,31.13,2,3,880730.0,204.81,13500000,1
2,2,6.67,2,3,711015.0,101.96,4850000,1
15,3,8.62,17,1,840530.0,156.91,10650000,1
6,3,58.5,4,1,1000310.0,186.12,7000000,1
6,2,7.31,24,2,790707.0,26.79,1400000,0
2,3,31.74,7,1,1020620.0,279.93,22800000,1
15,2,7.37,20,1,1051109.0,86.31,6880000,1
15,3,8.93,21,1,1121017.0,117.33,5900000,1
15,3,13.19,21,1,1121017.0,173.44,8280000,1
6,2,61.0,12,4,680217.0,83.79,6100000,0
15,3,6.84,21,1,1121017.0,88.4,4050000,1
6,2,2.72,6,1,731228.0,30.73,1200000,1
2,2,28.2,24,2,750915.0,109.85,4300000,0
6,2,10.07,18,1,840104.0,123.87,7400000,1
15,3,21.35,7,1,1100930.0,168.88,13200000,1
2,3,19.13,6,1,880223.0,182.01,12500000,1
6,2,5.75,17,1,1041105.0,78.53,7580000,1
15,2,62.18,23,4,1120804.0,158.48,15000000,0
15,2,58.04,23,4,1120804.0,156.06,13800000,0
15,2,58.04,23,4,1120804.0,148.06,13800000,0
15,2,59.72,23,4,1120804.0,150.51,14360000,0
15,2,62.18,23,4,1120804.0,158.48,15050000,0
15,2,58.04,23,4,1120804.0,156.06,14300000,0
15,2,58.04,23,4,1120804.0,148.06,14300000,0
6,2,20.2,24,2,701222.0,244.09,5900000,0
15,3,15.06,7,1,1021107.0,123.86,9500000,1
15,2,85.0,23,4,930220.0,249.4,24000000,0
2,2,64.27,23,2,701221.0,81.98,5800000,0
6,2,75.2,23,4,780830.0,150.1,12000000,0
15,2,90.0,23,4,790919.0,214.16,15700000,0
6,2,85.34,22,4,780220.0,195.42,17200000,0
15,3,23.84,16,1,1070202.0,264.49,23000000,1
15,2,86.0,24,4,811214.0,260.88,20200000,0
6,3,6.87,17,1,1041105.0,99.7,7600000,1
15,2,2.43,5,1,831216.0,29.13,2150000,1
15,2,7.21,19,1,1060124.0,84.7,7000000,1
2,2,76.22,24,4,931007.0,214.85,17000000,0
2,3,33.35,6,1,970812.0,248.25,21000000,1
2,2,5.49,25,3,790404.0,38.0,3300000,1
2,3,12.98,18,1,890306.0,172.36,12500000,1
6,3,29.66,6,1,1120411.0,157.6,14700000,1
15,3,12.97,15,1,1121108.0,135.62,13620000,1
2,3,40.75,25,3,820729.0,222.6,13200000,1
15,3,12.97,15,1,1121108.0,135.62,12480000,1
15,3,10.49,15,1,1121108.0,110.38,6850000,1
15,3,14.62,15,1,1121108.0,153.09,11900000,1
15,3,12.97,15,1,1121108.0,135.62,11680000,1
2,2,20.92,26,3,701207.0,417.0,2800000,1
6,2,66.0,22,4,721004.0,131.3,6500000,0
15,3,8.76,15,1,1121108.0,92.69,8050000,1
2,2,9.64,14,1,870219.0,108.62,7300000,1
2,2,42.35,24,2,780112.0,186.9,4000000,0
15,2,80.75,23,4,830222.0,199.63,14580000,0
15,3,11.97,19,1,1060124.0,156.78,10500000,1
6,2,7.25,6,1,960824.0,67.48,7560000,1
2,2,68.52,23,4,770815.0,167.79,16500000,0
15,3,15.95,27,3,821215.0,122.82,6380000,1
2,2,15.96,24,2,710821.0,65.51,1000000,0
15,3,37.49,17,1,1100413.0,312.67,39600000,1
2,2,125.12,23,4,580304.0,291.59,20000000,0
2,2,7.18,26,3,661202.0,33.78,2100000,1
15,3,8.84,15,1,1121108.0,93.69,8300000,1
2,2,85.22,22,4,640911.0,165.23,20000000,0
6,2,62.0,22,4,680115.0,141.54,12600000,0
6,2,131.65,22,4,821228.0,281.68,29000000,0
15,2,8.29,17,1,840530.0,117.18,7800000,1
15,3,12.84,5,1,850919.0,2688.35,8180000,1
15,3,11.42,15,1,1101213.0,121.93,12600000,1
15,2,10.24,8,1,840819.0,133.91,7400000,1
15,3,15.04,15,1,1121108.0,156.84,21300000,1
15,3,8.92,15,1,1121108.0,93.74,6350000,1
15,3,8.92,15,1,1121108.0,94.0,5650000,1
15,3,8.68,15,1,1121108.0,91.86,5700000,1
15,3,8.68,15,1,1121108.0,91.59,5650000,1
6,3,32.04,5,1,911227.0,144.88,9650000,1
15,3,8.92,15,1,1121108.0,93.95,8550000,1
15,3,13.14,15,1,1121108.0,137.68,11650000,1
15,3,8.68,15,1,1121108.0,91.59,5650000,1
15,3,12.06,15,1,1121108.0,127.27,9100000,1
6,2,19.2,24,3,1120829.0,63.69,8150000,1
2,2,6.71,24,3,730613.0,32.95,2700000,1
15,3,18.79,9,1,840729.0,199.08,2022584,1
15,2,4.44,14,1,831222.0,52.82,3500000,1
6,2,108.0,12,4,811003.0,147.55,19500000,0
2,2,7.38,26,3,661202.0,34.38,900000,1
6,2,13.33,6,1,880401.0,109.92,5800000,1
6,2,79.78,23,4,950721.0,211.41,19800000,0
2,2,86.19,12,4,780610.0,125.08,14650000,0
2,2,75.97,22,4,820810.0,171.04,14250000,0
15,3,23.31,17,1,1070214.0,287.88,24500000,1
6,3,14.02,4,1,701228.0,170.7,8300000,1
6,2,29.41,23,3,1120926.0,64.51,6900000,1
6,2,29.4,23,3,1120926.0,64.51,7100000,1
6,2,28.46,23,3,1120926.0,62.18,6900000,1
6,2,20.56,24,2,691015.0,69.76,5200000,0
6,3,32.85,23,3,1120926.0,109.65,9480000,1
6,2,31.4,23,3,1120926.0,68.56,7500000,1
6,2,27.2,23,3,1120926.0,59.48,6720000,1
2,2,120.0,24,4,1120208.0,378.15,44180000,0
2,2,124.0,24,4,1120208.0,387.22,42680000,0
15,3,10.91,13,1,1060124.0,139.51,10400000,1
15,2,15.95,4,1,831114.0,177.96,11000000,1
15,3,14.93,5,1,821213.0,194.48,9100000,1
15,3,12.39,16,1,1081217.0,145.24,11700000,1
2,2,80.48,24,4,931007.0,242.16,18500000,0
2,2,115.15,23,4,701113.0,230.56,9200000,0
15,2,6.65,20,1,850213.0,113.01,7000000,1
6,2,7.8,24,3,790707.0,26.79,1730000,1
6,3,17.81,15,1,1090109.0,201.22,21500000,1
15,2,17.1,27,3,830603.0,107.0,6800000,1
2,2,20.37,24,2,720426.0,88.34,4250000,0
2,2,133.77,24,4,941220.0,405.69,35500000,0
2,3,12.98,18,1,890306.0,172.36,16800000,1
15,3,10.48,5,1,850919.0,2668.45,7000000,1
2,2,78.0,12,4,731222.0,110.69,8000000,0
2,2,32.66,24,2,760110.0,85.35,1600000,0
2,2,2.97,13,1,860127.0,35.91,2900000,1
2,2,120.0,24,4,1120208.0,378.15,43200000,0
6,2,84.0,23,4,700731.0,183.25,11800000,0
6,3,28.42,3,1,911115.0,129.72,8980000,1
15,3,8.92,15,1,1121108.0,93.74,8550000,1
6,2,98.59,23,4,930524.0,253.61,22000000,0
15,2,81.0,23,4,950614.0,229.41,17380000,0
2,3,21.08,2,3,880730.0,144.79,9068000,1
6,2,86.94,12,4,570724.0,89.98,10000000,0
2,2,8.79,26,3,701219.0,45.85,3500000,1
15,3,13.25,9,1,850907.0,146.2,9300000,1
15,3,8.76,15,1,1121108.0,92.72,7500000,1
15,3,10.66,15,1,1121108.0,112.02,7100000,1
15,3,8.76,15,1,1121108.0,92.38,5700000,1
15,3,8.92,15,1,1121108.0,94.0,5850000,1
6,2,12.33,6,1,960824.0,108.6,10880000,1
15,3,8.68,15,1,1121108.0,91.85,5550000,1
15,3,8.76,15,1,1121108.0,92.38,7580000,1
15,3,8.76,15,1,1121108.0,92.41,5700000,1
15,3,8.76,15,1,1121108.0,92.41,7300000,1
15,3,8.76,15,1,1121108.0,92.72,7000000,1
6,2,93.08,12,4,700413.0,124.6,9360000,0
15,3,20.53,21,1,1121017.0,261.04,19800000,1
15,3,20.68,21,1,1121017.0,267.27,18500000,1
15,3,20.88,21,1,1121017.0,265.88,20200000,1
15,3,17.5,21,1,1121017.0,232.4,14880000,1
15,3,17.7,21,1,1121017.0,234.82,14850000,1
15,3,8.13,21,1,1121017.0,103.78,5500000,1
15,3,8.13,21,1,1121017.0,103.78,6280000,1
15,3,19.49,21,1,1121017.0,262.65,15200000,1
15,3,13.39,21,1,1121017.0,176.16,8900000,1
15,3,12.2,21,1,1121017.0,161.6,8050000,1
15,3,9.57,21,1,1121017.0,124.96,5300000,1
15,3,12.2,21,1,1121017.0,161.6,9100000,1
15,3,13.19,21,1,1121017.0,173.44,8920000,1
15,3,12.2,21,1,1121017.0,161.6,9250000,1
15,3,7.69,21,1,1121017.0,98.87,5380000,1
15,3,13.19,21,1,1121017.0,173.44,9510000,1
15,3,11.7,21,1,1121017.0,152.98,7280000,1
15,3,11.7,21,1,1121017.0,152.98,7550000,1
15,3,12.2,21,1,1121017.0,161.6,8030000,1
15,3,6.69,21,1,1121017.0,86.47,4000000,1
15,3,6.69,21,1,1121017.0,86.47,4360000,1
15,3,14.18,21,1,1121017.0,192.15,9270000,1
15,3,6.69,21,1,1121017.0,86.52,3840000,1
15,3,12.2,21,1,1121017.0,161.6,9280000,1
15,3,6.69,21,1,1121017.0,86.52,4320000,1
15,3,8.93,21,1,1121017.0,117.33,5500000,1
15,3,8.93,21,1,1121017.0,117.33,5530000,1
15,3,6.84,21,1,1121017.0,88.4,4200000,1
15,3,11.7,21,1,1121017.0,152.98,8600000,1
15,3,7.69,21,1,1121017.0,98.87,6470000,1
15,3,11.7,21,1,1121017.0,152.42,7260000,1
15,3,11.7,21,1,1121017.0,152.98,7750000,1
15,3,8.93,21,1,1121017.0,117.33,6300000,1
15,3,6.84,21,1,1121017.0,88.4,4610000,1
15,3,6.69,21,1,1121017.0,86.52,3820000,1
15,3,7.93,21,1,1121017.0,104.98,4800000,1
15,3,6.69,21,1,1121017.0,86.3,4830000,1
15,3,6.69,21,1,1121017.0,86.3,4470000,1
15,3,7.93,21,1,1121017.0,105.06,4700000,1
15,3,15.72,21,1,1121017.0,200.69,11800000,1
15,3,6.69,21,1,1121017.0,86.3,4760000,1
15,3,7.09,21,1,1121017.0,93.12,4400000,1
15,3,7.09,21,1,1121017.0,93.12,4500000,1
15,3,20.68,21,1,1121017.0,263.16,18050000,1
15,3,12.2,21,1,1121017.0,161.6,8830000,1
15,3,12.2,21,1,1121017.0,161.6,9470000,1
15,3,8.93,21,1,1121017.0,117.33,6380000,1
15,3,15.72,21,1,1121017.0,200.69,12750000,1
15,3,15.72,21,1,1121017.0,200.69,11300000,1
15,3,15.72,21,1,1121017.0,200.69,12500000,1
15,3,22.66,21,1,1121017.0,297.82,19600000,1
15,3,17.5,21,1,1121017.0,232.1,15600000,1
15,3,9.37,21,1,1121017.0,122.23,5400000,1
15,3,8.13,21,1,1121017.0,103.78,6600000,1
15,3,13.19,21,1,1121017.0,173.44,9100000,1
15,3,6.69,21,1,1121017.0,86.3,4780000,1
15,3,6.69,21,1,1121017.0,86.47,4030000,1
15,3,6.69,21,1,1121017.0,86.47,4100000,1
15,3,8.43,21,1,1121017.0,108.87,5070000,1
15,3,6.69,21,1,1121017.0,86.47,4530000,1
6,3,28.42,3,1,911115.0,129.4,9200000,1
15,2,88.73,24,4,840228.0,296.8,15000000,0
2,2,14.79,28,3,711207.0,120.78,4800000,1
15,3,8.21,10,1,1100503.0,92.81,7880000,1
2,2,1.95,7,1,820511.0,28.93,1200000,1
6,3,10.66,18,1,840104.0,130.99,8000000,1
6,2,94.56,22,4,700608.0,178.64,13500000,0
15,2,66.0,12,4,661028.0,75.36,7500000,0
15,2,33.11,24,2,800128.0,116.92,9460000,0
15,2,5.68,9,1,840829.0,103.8,8600000,1
2,3,12.39,11,1,1100727.0,142.98,15600000,1
6,3,11.81,11,1,961227.0,151.13,10880000,1
6,3,58.5,2,3,1000310.0,186.12,14680000,1
2,2,66.61,23,4,1100311.0,193.71,25200000,0
6,3,11.22,5,1,1000908.0,95.83,7500000,1
6,2,85.4,12,4,731124.0,122.4,12500000,0
2,2,35.56,22,4,640527.0,69.39,1500000,0
15,3,11.83,6,1,960719.0,145.64,11200000,1
6,3,48.04,27,3,860802.0,133.09,9580000,1
6,2,12.4,6,1,1060119.0,86.51,8300000,1
2,3,33.35,6,1,970812.0,287.91,22000000,1
15,3,5.84,9,1,840729.0,82.3,4000000,1
15,2,9.26,4,1,850427.0,89.6,8050000,1
15,2,5.89,25,3,830802.0,29.82,2850000,1
2,2,34.26,22,4,540000.0,84.61,10000000,0
6,2,83.95,1,4,230000.0,49.86,5500000,0
6,3,24.21,5,1,1111014.0,134.78,15200000,1
6,2,7.44,17,1,1041105.0,103.41,8550000,1
6,3,11.49,17,1,1041105.0,160.97,10000000,1
2,3,9.83,7,1,840725.0,140.37,9100000,1
15,3,25.85,19,1,1060124.0,156.88,22000000,1
15,2,82.0,23,4,800223.0,224.32,17500000,0
15,2,88.0,23,4,970129.0,229.86,24000000,0
2,2,32.52,28,3,800627.0,224.2,15300000,1
2,2,3.0,4,1,750121.0,28.78,2500000,1
15,3,14.69,15,1,1101213.0,156.42,16080000,1
15,3,14.69,15,1,1101213.0,156.65,19000000,1
15,3,13.74,6,1,1021225.0,122.23,8500000,1
2,2,13.44,3,1,950713.0,67.35,7200000,1
6,2,15.94,10,1,840912.0,112.57,8450000,1
15,2,62.28,23,4,820717.0,239.12,9000000,0
6,2,27.2,23,3,1120926.0,59.48,6680000,1
2,3,25.6,20,1,1091029.0,300.26,29700000,1
6,3,29.86,17,1,1070409.0,323.34,38000000,1
6,2,25.95,24,2,720817.0,100.18,2700000,0
2,2,28.19,24,2,720620.0,99.01,2180000,0
2,2,5.61,25,3,830301.0,30.43,2700000,1
15,2,8.35,19,1,870105.0,116.85,7060000,1
15,2,100.0,12,4,670706.0,128.48,13250000,0
6,2,13.0,6,1,880401.0,109.24,7200000,1
6,3,8.0,11,1,961227.0,101.9,7100000,1
6,3,28.21,6,1,920916.0,149.23,11580000,1
2,2,6.46,25,3,830301.0,35.39,1650000,1
2,2,4.05,26,3,850117.0,26.69,2800000,1
15,3,73.76,26,3,811007.0,408.2,19000000,1
2,2,110.82,23,4,950324.0,258.92,36000000,0
6,3,31.4,23,3,1120926.0,105.39,9000000,1
6,3,32.57,23,3,1120926.0,104.71,9000000,1
6,3,27.95,23,3,1120926.0,98.93,8400000,1
6,2,28.46,23,3,1120926.0,62.18,7100000,1
6,2,3.51,2,3,780803.0,31.8,2760000,1
2,2,49.06,22,4,640303.0,113.5,9000000,0
6,2,26.2,24,2,701017.0,94.25,4300000,0
6,2,11.16,6,1,891120.0,103.92,8200000,1
15,3,15.12,15,1,1101213.0,161.0,21000000,1
6,2,81.27,22,4,690415.0,160.56,14030000,0
15,2,6.26,2,3,820701.0,56.95,6800000,1
15,2,79.5,23,4,1110307.0,175.55,18000000,0
6,2,3.72,2,3,780803.0,33.96,2500000,1
6,2,11.59,10,1,840912.0,78.7,6150000,1
15,3,12.97,15,1,1121108.0,135.39,11300000,1
15,3,16.21,7,1,1100930.0,134.73,11500000,1
15,3,11.69,9,1,850907.0,135.14,8000000,1
6,3,32.06,3,1,930329.0,144.03,10500000,1
2,2,232.54,24,4,720819.0,632.68,40000000,0
15,2,106.83,23,4,1120918.0,297.58,26000000,0
15,2,80.64,23,4,840228.0,264.99,13880000,0
6,3,22.95,2,3,941213.0,95.48,8500000,1
2,2,15.76,23,2,670418.0,34.96,3150000,0
15,2,96.2,23,4,940310.0,224.42,16200000,0
6,2,65.09,12,4,671230.0,79.86,7800000,0
6,3,24.12,7,1,821119.0,217.62,9500000,1
2,2,22.38,24,2,770222.0,88.36,8300000,0
6,2,24.47,24,2,721207.0,102.33,3900000,0
15,2,12.09,15,1,840516.0,174.86,9360000,1
2,3,27.33,13,1,1100129.0,274.26,23800000,1
6,2,4.78,6,1,891120.0,47.12,550000,1
2,2,8.7,25,3,800119.0,50.03,1500000,1
2,2,147.46,23,4,990506.0,477.12,65800000,0
6,3,32.04,5,1,911227.0,144.88,10100000,1
6,2,83.0,22,4,640617.0,125.22,8600000,0
2,2,17.05,27,3,800426.0,135.18,6600000,1
2,2,50.1,24,2,780811.0,139.61,11600000,0
15,2,7.87,25,3,811105.0,39.6,2000000,1
2,2,86.08,12,4,470117.0,49.14,11800000,0
15,2,286.0,23,4,1010413.0,821.28,57000000,0
2,3,12.12,2,3,1070531.0,121.06,9800000,1
6,3,26.4,27,3,831013.0,127.97,8700000,1
6,2,60.78,23,4,1110114.0,190.3,26680000,0
6,2,72.54,23,4,1110114.0,176.81,23380000,0
6,3,15.74,6,1,980109.0,114.71,9800000,1
2,2,26.37,24,2,770405.0,110.82,6700000,0
6,2,8.34,6,1,960824.0,75.0,6000000,1
2,2,6.41,24,3,790709.0,24.54,2200000,1
2,2,4.43,4,1,781002.0,49.46,4000000,1
2,2,76.69,23,4,701019.0,175.06,10000000,0
2,2,86.66,22,4,620705.0,156.01,9500000,0
2,2,25.18,24,2,770502.0,100.62,4500000,0
13,2,354.91,23,4,1050531.0,486.3,36850000,0
13,2,81.12,23,4,1120117.0,222.91,23500000,0
13,2,105.18,22,4,771013.0,237.26,20000000,0
13,2,88.3,23,4,1120323.0,208.37,17780000,0
13,2,88.3,23,4,1120323.0,208.37,17880000,0
13,2,88.3,23,4,1120323.0,208.37,17680000,0
13,3,25.71,7,1,1120911.0,147.87,7600000,1
13,3,18.81,7,1,1120911.0,114.99,5700000,1
13,2,99.58,23,4,1011113.0,226.71,19880000,0
13,3,18.81,7,1,1120911.0,114.99,5480000,1
13,3,44.84,24,3,1120323.0,144.14,12630000,1
13,2,140.71,22,4,970925.0,168.68,14000000,0
13,2,102.49,22,4,1120809.0,190.6,17000000,0
13,3,18.71,6,1,1120913.0,116.85,8680000,1
13,3,30.59,27,3,1120530.0,153.41,8260000,1
13,2,100.21,22,4,1080503.0,170.34,19300000,0
13,3,28.69,28,3,1120804.0,124.44,7650000,1
13,3,18.94,5,1,880409.0,130.06,8000000,1
13,3,18.81,7,1,1120911.0,115.83,5440000,1
13,2,101.65,22,4,1120221.0,179.2,15600000,0
13,2,46.12,24,3,1120323.0,127.2,11050000,1
13,2,102.06,22,4,1040707.0,177.54,17680000,0
13,2,145.54,23,4,1120712.0,319.73,33800000,0
13,2,76.49,12,4,700314.0,98.77,7550000,0
13,3,19.33,28,3,1070125.0,116.16,8550000,1
13,2,128.75,23,4,1120712.0,283.93,30680000,0
13,2,229.04,23,4,1090924.0,315.73,35800000,0
13,3,27.64,6,1,1120913.0,157.29,12520000,1
13,2,112.14,12,4,700124.0,110.68,7680000,0
13,2,97.01,23,4,1120117.0,236.93,19550000,0
13,2,84.44,23,4,940819.0,163.34,15800000,0
13,3,25.71,7,1,1120911.0,147.87,8250000,1
13,3,25.71,7,1,1120911.0,177.85,8490000,1
13,3,18.81,7,1,1120911.0,115.83,5690000,1
13,3,19.44,7,1,1120911.0,118.66,5660000,1
13,3,19.44,7,1,1120911.0,118.66,5640000,1
13,3,28.84,7,1,1120911.0,160.18,7770000,1
13,3,28.84,7,1,1120911.0,190.16,8500000,1
13,3,20.06,7,1,1120911.0,120.68,9350000,1
13,3,28.84,7,1,1120911.0,160.2,8250000,1
13,3,28.84,7,1,1120911.0,159.27,7800000,1
13,3,28.22,7,1,1120911.0,157.45,7880000,1
13,3,20.06,7,1,1120911.0,120.68,9130000,1
13,3,26.56,24,3,1080924.0,89.17,5200000,1
13,2,139.6,23,4,1010607.0,275.02,20200000,0
13,2,73.14,23,4,1120508.0,137.01,9680000,0
13,2,19.23,28,3,850829.0,126.38,5600000,1
13,2,81.53,22,4,1120525.0,156.64,11000000,0
13,3,27.64,6,1,1120913.0,157.1,12580000,1
13,2,132.5,23,4,1110805.0,280.79,18880000,0
13,3,18.81,7,1,1120911.0,115.83,6470000,1
13,3,18.81,7,1,1120911.0,116.9,5820000,1
13,3,24.67,6,1,1111201.0,174.07,14800000,1
13,2,86.13,12,4,641002.0,73.66,6500000,0
