鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易備註,備註,電梯,停車位所在樓層,編號
東區,房地(土地+建物)+車位,臺南市東區德東街398號四樓之2,23.81,其他,,,1090712,土地1建物1車位1,四層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,159.43,3,2,2,有,有,8100000,56154,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街398號七樓之2,23.81,其他,,,1090719,土地1建物1車位1,七層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,159.43,3,2,2,有,有,8680000,60840,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街398號九樓之2,23.81,其他,,,1091212,土地1建物1車位1,九層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,159.43,3,2,2,有,有,9580000,67304,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街398號十一樓之2,23.81,其他,,,1100216,土地1建物1車位1,十一層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,159.43,3,2,2,有,有,9750000,67869,坡道平面,35.66,1350000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
東區,房地(土地+建物)+車位,臺南市東區德東街398號十二樓之2,23.81,其他,,,1100110,土地1建物1車位1,十二層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,159.43,3,2,2,有,有,9600000,66658,坡道平面,35.66,1350000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
東區,房地(土地+建物)+車位,臺南市東區德東街398號十三樓之2,23.81,其他,,,1091226,土地1建物1車位1,十三層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,159.43,3,2,2,有,有,9560000,67142,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街398號五樓之3,23.2,其他,,,1090328,土地1建物1車位1,五層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.11,3,2,2,有,有,8100000,56869,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區中華東路二段295巷52號六樓之2,19.12,其他,,,1121210,土地1建物1車位1,六層,008,華夏,住家用,鋼筋混凝土造,0830801,132.64,4,2,2,有,有,7200000,54284,坡道平面,,,陽台外推,,有,B1,
東區,房地(土地+建物)+車位,臺南市東區德東街398號六樓之3,23.2,其他,,,1090310,土地1建物1車位1,六層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.11,3,2,2,有,有,8060000,57367,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街398號八樓之3,23.2,其他,,,1090428,土地1建物1車位1,八層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.11,3,2,2,有,有,8200000,58529,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街398號九樓之3,23.2,其他,,,1090308,土地1建物1車位1,九層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.11,3,2,2,有,有,8250000,58114,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
東區,房地(土地+建物),臺南市東區裕信二街78號,140.71,其他,,,1121119,土地1建物1車位0,,004,透天厝,見其他登記事項,鋼筋混凝土造,0930519,281.46,6,2,5,有,無,28000000,99481,,,,陽台外推　其他增建,,無,,
東區,房地(土地+建物)+車位,臺南市東區德東街398號十一樓之3,23.2,其他,,,1090607,土地1建物1車位1,十一層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.11,3,2,2,有,有,8150000,58944,坡道平面,35.66,1050000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街398號十三樓之3,23.2,其他,,,1090314,土地1建物1車位1,十三層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.11,3,2,2,有,有,8150000,58114,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街398號四樓之5,23.18,其他,,,1090328,土地1建物1車位1,四層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.04,3,2,2,有,有,7630000,53828,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
南區,房地(土地+建物),臺南市南區萬年五街400巷30號,152.54,其他,,,1121121,土地1建物1車位0,,005,透天厝,見其他登記事項,見其他登記事項,1070919,326.62,5,2,5,有,無,28000000,85727,,,,其他增建,本案土地建物有拆價，土地價款為：15，600，000元整，建物價款為：12，400，000元整。,無,,
南區,土地,鹽埕段02570014,175.5,其他,,,1121225,土地1建物0車位0,,,,,,,,,,,無,無,12000000,68376,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
東區,房地(土地+建物)+車位,臺南市東區德東街398號八樓之5,23.18,其他,,,1090330,土地1建物1車位1,八層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.04,3,2,2,有,有,8000000,56902,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街398號九樓之5,23.18,其他,,,1090705,土地1建物1車位1,九層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.04,3,2,2,有,有,8360000,59892,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街398號十樓之5,23.18,其他,,,1090805,土地1建物1車位1,十層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,156.04,3,2,2,有,有,8460000,59892,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物),臺南市東區德東街396號四樓之2,17.74,其他,,,1090719,土地1建物1車位0,四層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,92.22,2,2,1,有,有,5500000,59643,,,,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,,
東區,房地(土地+建物)+車位,臺南市東區德東街396號五樓之2,17.76,其他,,,1090320,土地1建物1車位1,五層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,127.88,2,2,1,有,有,6560000,58663,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號六樓之2,17.76,其他,,,1090327,土地1建物1車位1,六層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,127.88,2,2,1,有,有,6500000,58012,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街396號八樓之2,17.76,其他,,,1100508,土地1建物1車位1,八層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,127.88,2,2,1,有,有,7440000,69831,坡道平面,35.66,1000000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號九樓之2,17.76,其他,,,1100130,土地1建物1車位1,九層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,127.88,2,2,1,有,有,7500000,67771,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街396號十樓之2,17.76,其他,,,1091115,土地1建物1車位1,十層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,127.88,2,2,1,有,有,7490000,66578,坡道平面,35.66,1350000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
東區,土地,德高段13720000,45,其他,,,1121214,土地1建物0車位0,,,,,,,,,,,無,無,882900,19620,,,,(包含)公共設施保留地(用地),,,,
東區,房地(土地+建物)+車位,臺南市東區德東街396號十二樓之2,17.76,其他,,,1090621,土地1建物1車位1,十二層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,127.88,2,2,1,有,有,6800000,60181,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街396號十三樓之2,17.76,其他,,,1090501,土地1建物1車位1,十三層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,127.88,2,2,1,有,有,6870000,62024,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號十四樓之2,17.76,其他,,,1090403,土地1建物1車位1,十四層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,127.88,2,2,1,有,有,6600000,58012,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街396號二樓之2,17.49,其他,,,1090815,土地1建物1車位1,二層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.49,2,2,1,有,有,6250000,57248,坡道平面,35.66,1050000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號三樓之3,17.49,其他,,,1090411,土地1建物1車位1,三層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.49,2,2,1,有,有,5960000,54056,坡道平面,35.66,1050000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區裕農路288巷17號四樓,22.68,其他,,,1121129,土地1建物1車位1,四層,012,住宅大樓,住家用,鋼筋混凝土造,0800829,144.78,4,2,2,有,有,8180000,56500,坡道平面,29.18,,陽台外推,,有,B2,
東區,房地(土地+建物),臺南市東區德東街396號六樓之3,17.47,其他,,,1090327,土地1建物1車位0,六層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,90.83,2,2,1,有,有,5450000,60005,,,,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,,
東區,房地(土地+建物)+車位,臺南市東區德東街396號八樓之3,17.49,其他,,,1100206,土地1建物1車位1,八層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.49,2,2,1,有,有,6990000,64294,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號十樓之3,17.49,其他,,,1090919,土地1建物1車位1,十層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.49,2,2,1,有,有,7010000,63413,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街396號十二樓之3,17.49,其他,,,1091101,土地1建物1車位1,十二層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.49,2,2,1,有,有,6860000,63964,坡道平面,35.66,1050000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號五樓之3,17.49,其他,,,1090308,土地1建物1車位1,五層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.49,2,2,1,有,有,6710000,59010,坡道平面,35.66,1350000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,原交易總價為5360000元，民國109年11月21日加購停車位，交易後金額為6710000元。,有,B1,
東區,房地(土地+建物)+車位,臺南市東區德東街396號三樓之5,17.51,其他,,,1090403,土地1建物1車位1,三層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.55,2,2,1,有,有,5990000,54350,坡道平面,35.66,1050000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號五樓之5,17.51,其他,,,1090315,土地1建物1車位1,五層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,125.5,2,2,1,有,有,6160000,56770,坡道平面,34.61,1000000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號六樓之5,17.51,其他,,,1090316,土地1建物1車位1,六層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.55,2,2,1,有,有,6340000,57100,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號九樓之5,17.51,其他,,,1090321,土地1建物1車位1,九層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.55,2,2,1,有,有,6330000,58091,坡道平面,35.66,1050000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物),臺南市東區德東街396號十樓之5,17.49,其他,,,1090814,土地1建物1車位0,十層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,90.89,2,2,1,有,有,5760000,63376,,,,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,,
東區,房地(土地+建物),臺南市東區德東街396號十一樓之5,17.49,其他,,,1090613,土地1建物1車位0,十一層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,90.89,2,2,1,有,有,5680000,62496,,,,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,,
東區,房地(土地+建物)+車位,臺南市東區德東街396號十二樓之5,17.51,其他,,,1090628,土地1建物1車位1,十二層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,126.55,2,2,1,有,有,6510000,58971,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號五樓之1,17.81,其他,,,1090322,土地1建物1車位1,五層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,128.1,2,2,1,有,有,6670000,58635,坡道平面,35.66,1250000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
東區,房地(土地+建物)+車位,臺南市東區德東街396號六樓之1,17.81,其他,,,1090327,土地1建物1車位1,六層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,128.1,2,2,1,有,有,6650000,59500,坡道平面,35.66,1150000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號七樓之1,17.81,其他,,,1090514,土地1建物1車位1,七層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,128.1,2,2,1,有,有,6780000,61988,坡道平面,35.66,1050000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B3,
東區,房地(土地+建物)+車位,臺南市東區德東街396號九樓之1,17.81,其他,,,1090508,土地1建物1車位1,九層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1130108,128.1,2,2,1,有,有,6950000,60582,坡道平面,35.66,1350000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
